split,stem,class_id,class_name,image_path,mask_path,patch_id,center_x,center_y,patch_size,patch_fg_ratio,patch_area_pixels,patch_bbox_area_ratio,image_h,image_w
train,00001063,51,lemon,..\dataset\foodseg103-full\train\img\00001063.jpg,..\dataset\foodseg103-full\train\mask\00001063.png,train_00001063_c51_00,166,42,96,0.24739583333333334,2280,0.06146240234375,256,256
train,00001064,35,fish,..\dataset\foodseg103-full\train\img\00001064.jpg,..\dataset\foodseg103-full\train\mask\00001064.png,train_00001064_c35_00,351,242,96,1.0,41672,0.43931786703601106,361,512
train,00001064,51,lemon,..\dataset\foodseg103-full\train\img\00001064.jpg,..\dataset\foodseg103-full\train\mask\00001064.png,train_00001064_c51_00,468,202,96,0.8100043402777778,12817,0.09781314923822715,361,512
train,00001064,60,onion,..\dataset\foodseg103-full\train\img\00001064.jpg,..\dataset\foodseg103-full\train\mask\00001064.png,train_00001064_c60_00,130,55,96,0.4073350694444444,11853,0.19710872576177285,361,512
train,00001065,41,grape,..\dataset\foodseg103-full\train\img\00001065.jpg,..\dataset\foodseg103-full\train\mask\00001065.png,train_00001065_c41_00,126,268,96,0.9988064236111112,20714,0.1280947403169014,426,512
train,00001065,54,melon,..\dataset\foodseg103-full\train\img\00001065.jpg,..\dataset\foodseg103-full\train\mask\00001065.png,train_00001065_c54_00,40,254,96,0.7265625,19008,0.15610328638497653,426,512
train,00001065,75,pudding,..\dataset\foodseg103-full\train\img\00001065.jpg,..\dataset\foodseg103-full\train\mask\00001065.png,train_00001065_c75_00,359,240,96,1.0,37043,0.2189792400234742,426,512
train,00001065,75,pudding,..\dataset\foodseg103-full\train\img\00001065.jpg,..\dataset\foodseg103-full\train\mask\00001065.png,train_00001065_c75_01,279,87,96,0.7493489583333334,12455,0.07461762764084508,426,512
train,00001066,13,cake,..\dataset\foodseg103-full\train\img\00001066.jpg,..\dataset\foodseg103-full\train\mask\00001066.png,train_00001066_c13_00,270,324,96,1.0,42422,0.2231211580408487,615,410
train,00001067,13,cake,..\dataset\foodseg103-full\train\img\00001067.jpg,..\dataset\foodseg103-full\train\mask\00001067.png,train_00001067_c13_00,117,232,96,0.3148871527777778,8030,0.2574462890625,256,256
train,00001067,49,kiwi,..\dataset\foodseg103-full\train\img\00001067.jpg,..\dataset\foodseg103-full\train\mask\00001067.png,train_00001067_c49_00,108,146,96,0.4144965277777778,3825,0.1221923828125,256,256
train,00001067,49,kiwi,..\dataset\foodseg103-full\train\img\00001067.jpg,..\dataset\foodseg103-full\train\mask\00001067.png,train_00001067_c49_01,97,110,96,0.3412543402777778,809,0.04425048828125,256,256
train,00001069,69,pie,..\dataset\foodseg103-full\train\img\00001069.jpg,..\dataset\foodseg103-full\train\mask\00001069.png,train_00001069_c69_00,289,163,96,1.0,60190,0.5357666015625,384,512
train,00001070,60,onion,..\dataset\foodseg103-full\train\img\00001070.jpg,..\dataset\foodseg103-full\train\mask\00001070.png,train_00001070_c60_00,355,188,96,0.1101345486111111,1308,0.02828485748391417,428,642
train,00001070,61,orange,..\dataset\foodseg103-full\train\img\00001070.jpg,..\dataset\foodseg103-full\train\mask\00001070.png,train_00001070_c61_00,455,96,96,0.9915364583333334,20768,0.10570792208926544,428,642
train,00001071,13,cake,..\dataset\foodseg103-full\train\img\00001071.jpg,..\dataset\foodseg103-full\train\mask\00001071.png,train_00001071_c13_00,128,132,96,0.3133680555555556,34622,0.91796875,256,256
train,00001071,19,cheese butter,..\dataset\foodseg103-full\train\img\00001071.jpg,..\dataset\foodseg103-full\train\mask\00001071.png,train_00001071_c19_00,126,83,96,0.3110894097222222,2867,0.06500244140625,256,256
train,00001072,50,lamb,..\dataset\foodseg103-full\train\img\00001072.jpg,..\dataset\foodseg103-full\train\mask\00001072.png,train_00001072_c50_00,142,149,96,0.9710286458333334,22692,0.5570220947265625,256,256
train,00001072,64,pasta,..\dataset\foodseg103-full\train\img\00001072.jpg,..\dataset\foodseg103-full\train\mask\00001072.png,train_00001072_c64_00,42,70,96,0.8103298611111112,8747,0.228271484375,256,256
train,00001073,87,shrimp,..\dataset\foodseg103-full\train\img\00001073.jpg,..\dataset\foodseg103-full\train\mask\00001073.png,train_00001073_c87_00,135,128,96,0.6983506944444444,32803,0.77734375,256,256
train,00001074,87,shrimp,..\dataset\foodseg103-full\train\img\00001074.jpg,..\dataset\foodseg103-full\train\mask\00001074.png,train_00001074_c87_00,402,116,96,1.0,16374,0.12119547526041667,384,512
train,00001075,18,celery stick,..\dataset\foodseg103-full\train\img\00001075.jpg,..\dataset\foodseg103-full\train\mask\00001075.png,train_00001075_c18_00,118,245,96,0.8747829861111112,21545,0.2071141584417853,428,642
train,00001075,36,french beans,..\dataset\foodseg103-full\train\img\00001075.jpg,..\dataset\foodseg103-full\train\mask\00001075.png,train_00001075_c36_00,60,186,96,0.8333333333333334,11042,0.10426674818761464,428,642
train,00001075,69,pie,..\dataset\foodseg103-full\train\img\00001075.jpg,..\dataset\foodseg103-full\train\mask\00001075.png,train_00001075_c69_00,181,85,96,0.7391493055555556,13639,0.1278823478033016,428,642
train,00001075,89,soup,..\dataset\foodseg103-full\train\img\00001075.jpg,..\dataset\foodseg103-full\train\mask\00001075.png,train_00001075_c89_00,451,146,96,1.0,82370,0.36335051096165605,428,642
train,00001076,25,corn,..\dataset\foodseg103-full\train\img\00001076.jpg,..\dataset\foodseg103-full\train\mask\00001076.png,train_00001076_c25_00,304,125,96,0.7768012152777778,10007,0.09613037109375,384,512
train,00001078,36,french beans,..\dataset\foodseg103-full\train\img\00001078.jpg,..\dataset\foodseg103-full\train\mask\00001078.png,train_00001078_c36_00,139,110,96,0.9625651041666666,34350,0.4327796052631579,512,475
train,00001078,57,noodles,..\dataset\foodseg103-full\train\img\00001078.jpg,..\dataset\foodseg103-full\train\mask\00001078.png,train_00001078_c57_00,364,271,96,0.7121310763888888,24773,0.3410485197368421,512,475
train,00001078,60,onion,..\dataset\foodseg103-full\train\img\00001078.jpg,..\dataset\foodseg103-full\train\mask\00001078.png,train_00001078_c60_00,77,455,96,0.6504991319444444,10296,0.08796052631578948,512,475
train,00001078,60,onion,..\dataset\foodseg103-full\train\img\00001078.jpg,..\dataset\foodseg103-full\train\mask\00001078.png,train_00001078_c60_01,263,340,96,0.619140625,6968,0.06556743421052631,512,475
train,00001079,30,egg,..\dataset\foodseg103-full\train\img\00001079.jpg,..\dataset\foodseg103-full\train\mask\00001079.png,train_00001079_c30_00,1436,1295,96,1.0,382323,0.09950810185185185,2880,1728
train,00001079,38,fried meat,..\dataset\foodseg103-full\train\img\00001079.jpg,..\dataset\foodseg103-full\train\mask\00001079.png,train_00001079_c38_00,974,1746,96,1.0,323216,0.13989358281893005,2880,1728
train,00001080,39,garlic,..\dataset\foodseg103-full\train\img\00001080.jpg,..\dataset\foodseg103-full\train\mask\00001080.png,train_00001080_c39_00,100,125,96,0.4675564236111111,4343,0.2352,200,200
train,00001080,68,pepper,..\dataset\foodseg103-full\train\img\00001080.jpg,..\dataset\foodseg103-full\train\mask\00001080.png,train_00001080_c68_00,46,90,96,0.7075737847222222,7901,0.32175,200,200
train,00001080,68,pepper,..\dataset\foodseg103-full\train\img\00001080.jpg,..\dataset\foodseg103-full\train\mask\00001080.png,train_00001080_c68_01,159,138,96,0.2328559027777778,2146,0.103275,200,200
train,00001081,27,cucumber,..\dataset\foodseg103-full\train\img\00001081.jpg,..\dataset\foodseg103-full\train\mask\00001081.png,train_00001081_c27_00,425,235,96,0.9840494791666666,26111,0.2291107177734375,384,512
train,00001082,3,asparagus,..\dataset\foodseg103-full\train\img\00001082.jpg,..\dataset\foodseg103-full\train\mask\00001082.png,train_00001082_c3_00,308,285,96,0.6128472222222222,6213,0.065277099609375,384,512
train,00001082,3,asparagus,..\dataset\foodseg103-full\train\img\00001082.jpg,..\dataset\foodseg103-full\train\mask\00001082.png,train_00001082_c3_01,291,78,96,0.5198567708333334,4388,0.040283203125,384,512
train,00001082,3,asparagus,..\dataset\foodseg103-full\train\img\00001082.jpg,..\dataset\foodseg103-full\train\mask\00001082.png,train_00001082_c3_02,115,243,96,0.4261067708333333,3930,0.0374908447265625,384,512
train,00001082,3,asparagus,..\dataset\foodseg103-full\train\img\00001082.jpg,..\dataset\foodseg103-full\train\mask\00001082.png,train_00001082_c3_03,212,293,96,0.3957248263888889,3810,0.050445556640625,384,512
train,00001082,3,asparagus,..\dataset\foodseg103-full\train\img\00001082.jpg,..\dataset\foodseg103-full\train\mask\00001082.png,train_00001082_c3_04,208,55,96,0.3423394097222222,3244,0.0344390869140625,384,512
train,00001082,3,asparagus,..\dataset\foodseg103-full\train\img\00001082.jpg,..\dataset\foodseg103-full\train\mask\00001082.png,train_00001082_c3_05,405,344,96,0.3411458333333333,3144,0.026173909505208332,384,512
train,00001082,3,asparagus,..\dataset\foodseg103-full\train\img\00001082.jpg,..\dataset\foodseg103-full\train\mask\00001082.png,train_00001082_c3_06,19,211,96,0.21299913194444445,1963,0.019948323567708332,384,512
train,00001082,3,asparagus,..\dataset\foodseg103-full\train\img\00001082.jpg,..\dataset\foodseg103-full\train\mask\00001082.png,train_00001082_c3_07,495,112,96,0.1830512152777778,1687,0.0128936767578125,384,512
train,00001082,3,asparagus,..\dataset\foodseg103-full\train\img\00001082.jpg,..\dataset\foodseg103-full\train\mask\00001082.png,train_00001082_c3_08,405,102,96,0.1396484375,1287,0.011260986328125,384,512
train,00001082,35,fish,..\dataset\foodseg103-full\train\img\00001082.jpg,..\dataset\foodseg103-full\train\mask\00001082.png,train_00001082_c35_00,277,178,96,0.9942491319444444,77746,0.797393798828125,384,512
train,00001083,62,other ingredients,..\dataset\foodseg103-full\train\img\00001083.jpg,..\dataset\foodseg103-full\train\mask\00001083.png,train_00001083_c62_00,90,299,96,1.0,32171,0.24835046955958548,386,512
train,00001083,91,spring onion,..\dataset\foodseg103-full\train\img\00001083.jpg,..\dataset\foodseg103-full\train\mask\00001083.png,train_00001083_c91_00,274,58,96,0.5738932291666666,6388,0.08844721502590673,386,512
train,00001083,99,white button mushroom,..\dataset\foodseg103-full\train\img\00001083.jpg,..\dataset\foodseg103-full\train\mask\00001083.png,train_00001083_c99_00,241,80,96,0.5792100694444444,42488,0.44856096178756477,386,512
train,00001084,50,lamb,..\dataset\foodseg103-full\train\img\00001084.jpg,..\dataset\foodseg103-full\train\mask\00001084.png,train_00001084_c50_00,158,152,96,0.9372829861111112,14914,0.273360739979445,278,350
train,00001084,77,rape,..\dataset\foodseg103-full\train\img\00001084.jpg,..\dataset\foodseg103-full\train\mask\00001084.png,train_00001084_c77_00,265,138,96,0.8565538194444444,10546,0.2364234326824255,278,350
train,00001084,101,wine,..\dataset\foodseg103-full\train\img\00001084.jpg,..\dataset\foodseg103-full\train\mask\00001084.png,train_00001084_c101_00,139,32,96,0.4912109375,4527,0.050359712230215826,278,350
train,00001085,27,cucumber,..\dataset\foodseg103-full\train\img\00001085.jpg,..\dataset\foodseg103-full\train\mask\00001085.png,train_00001085_c27_00,331,297,96,0.7588975694444444,8567,0.0934757927955665,406,512
train,00001085,27,cucumber,..\dataset\foodseg103-full\train\img\00001085.jpg,..\dataset\foodseg103-full\train\mask\00001085.png,train_00001085_c27_01,410,296,96,0.6528862847222222,6956,0.09682881773399014,406,512
train,00001085,27,cucumber,..\dataset\foodseg103-full\train\img\00001085.jpg,..\dataset\foodseg103-full\train\mask\00001085.png,train_00001085_c27_02,406,159,96,0.6199001736111112,6687,0.0719673645320197,406,512
train,00001085,27,cucumber,..\dataset\foodseg103-full\train\img\00001085.jpg,..\dataset\foodseg103-full\train\mask\00001085.png,train_00001085_c27_03,486,206,96,0.3045789930555556,477,0.007620073891625616,406,512
train,00001085,27,cucumber,..\dataset\foodseg103-full\train\img\00001085.jpg,..\dataset\foodseg103-full\train\mask\00001085.png,train_00001085_c27_04,482,233,96,0.3807508680555556,470,0.006205741995073891,406,512
train,00001085,60,onion,..\dataset\foodseg103-full\train\img\00001085.jpg,..\dataset\foodseg103-full\train\mask\00001085.png,train_00001085_c60_00,372,225,96,0.6516927083333334,14475,0.2571919258004926,406,512
train,00001086,39,garlic,..\dataset\foodseg103-full\train\img\00001086.jpg,..\dataset\foodseg103-full\train\mask\00001086.png,train_00001086_c39_00,427,124,96,0.9353298611111112,13344,0.13191280976676384,343,512
train,00001087,101,wine,..\dataset\foodseg103-full\train\img\00001087.jpg,..\dataset\foodseg103-full\train\mask\00001087.png,train_00001087_c101_00,153,28,96,0.6240234375,6313,0.028212070923224735,428,642
train,00001088,27,cucumber,..\dataset\foodseg103-full\train\img\00001088.jpg,..\dataset\foodseg103-full\train\mask\00001088.png,train_00001088_c27_00,415,221,96,0.6842447916666666,44033,0.3256138392857143,455,512
train,00001088,57,noodles,..\dataset\foodseg103-full\train\img\00001088.jpg,..\dataset\foodseg103-full\train\mask\00001088.png,train_00001088_c57_00,256,157,96,1.0,53167,0.4008070054945055,455,512
train,00001088,87,shrimp,..\dataset\foodseg103-full\train\img\00001088.jpg,..\dataset\foodseg103-full\train\mask\00001088.png,train_00001088_c87_00,93,214,96,1.0,67176,0.4115384615384615,455,512
train,00001089,51,lemon,..\dataset\foodseg103-full\train\img\00001089.jpg,..\dataset\foodseg103-full\train\mask\00001089.png,train_00001089_c51_00,230,148,96,0.2781032986111111,2563,0.05126953125,256,256
train,00001089,60,onion,..\dataset\foodseg103-full\train\img\00001089.jpg,..\dataset\foodseg103-full\train\mask\00001089.png,train_00001089_c60_00,71,61,96,0.3298611111111111,3290,0.0889892578125,256,256
train,00001089,60,onion,..\dataset\foodseg103-full\train\img\00001089.jpg,..\dataset\foodseg103-full\train\mask\00001089.png,train_00001089_c60_01,183,105,96,0.10438368055555555,962,0.0201416015625,256,256
train,00001089,69,pie,..\dataset\foodseg103-full\train\img\00001089.jpg,..\dataset\foodseg103-full\train\mask\00001089.png,train_00001089_c69_00,104,159,96,0.9909939236111112,24302,0.5306396484375,256,256
train,00001090,20,cherry,..\dataset\foodseg103-full\train\img\00001090.jpg,..\dataset\foodseg103-full\train\mask\00001090.png,train_00001090_c20_00,163,200,96,0.4529079861111111,4323,0.114288330078125,256,256
train,00001090,78,raspberry,..\dataset\foodseg103-full\train\img\00001090.jpg,..\dataset\foodseg103-full\train\mask\00001090.png,train_00001090_c78_00,95,52,96,0.14442274305555555,1213,0.040374755859375,256,256
train,00001091,3,asparagus,..\dataset\foodseg103-full\train\img\00001091.jpg,..\dataset\foodseg103-full\train\mask\00001091.png,train_00001091_c3_00,426,37,96,0.7185329861111112,9290,0.08135986328125,384,512
train,00001091,3,asparagus,..\dataset\foodseg103-full\train\img\00001091.jpg,..\dataset\foodseg103-full\train\mask\00001091.png,train_00001091_c3_01,334,32,96,0.2993706597222222,1290,0.021306355794270832,384,512
train,00001091,50,lamb,..\dataset\foodseg103-full\train\img\00001091.jpg,..\dataset\foodseg103-full\train\mask\00001091.png,train_00001091_c50_00,278,205,96,0.9339192708333334,92090,0.7944081624348959,384,512
train,00001092,13,cake,..\dataset\foodseg103-full\train\img\00001092.jpg,..\dataset\foodseg103-full\train\mask\00001092.png,train_00001092_c13_00,336,225,96,1.0,60051,0.33209513726635514,428,512
train,00001092,55,milk,..\dataset\foodseg103-full\train\img\00001092.jpg,..\dataset\foodseg103-full\train\mask\00001092.png,train_00001092_c55_00,83,211,96,1.0,25906,0.13620765186915887,428,512
train,00001093,56,milkshake,..\dataset\foodseg103-full\train\img\00001093.jpg,..\dataset\foodseg103-full\train\mask\00001093.png,train_00001093_c56_00,453,108,96,1.0,18804,0.12612406412760416,384,512
train,00001094,19,cheese butter,..\dataset\foodseg103-full\train\img\00001094.jpg,..\dataset\foodseg103-full\train\mask\00001094.png,train_00001094_c19_01,2112,1247,96,0.9393446180555556,124244,0.14681333333333332,2000,3000
train,00001094,19,cheese butter,..\dataset\foodseg103-full\train\img\00001094.jpg,..\dataset\foodseg103-full\train\mask\00001094.png,train_00001094_c19_02,1151,1031,96,1.0,63391,0.0205275,2000,3000
train,00001094,27,cucumber,..\dataset\foodseg103-full\train\img\00001094.jpg,..\dataset\foodseg103-full\train\mask\00001094.png,train_00001094_c27_00,573,1246,96,1.0,282245,0.06851,2000,3000
train,00001095,38,fried meat,..\dataset\foodseg103-full\train\img\00001095.jpg,..\dataset\foodseg103-full\train\mask\00001095.png,train_00001095_c38_00,534,281,96,0.6153428819444444,8029,0.03704866092778575,697,768
train,00001095,86,shiitake,..\dataset\foodseg103-full\train\img\00001095.jpg,..\dataset\foodseg103-full\train\mask\00001095.png,train_00001095_c86_00,339,456,96,0.8832465277777778,34093,0.12169341822094691,697,768
train,00001095,86,shiitake,..\dataset\foodseg103-full\train\img\00001095.jpg,..\dataset\foodseg103-full\train\mask\00001095.png,train_00001095_c86_01,252,271,96,0.9163411458333334,15221,0.046684451219512195,697,768
train,00001096,8,biscuit,..\dataset\foodseg103-full\train\img\00001096.jpg,..\dataset\foodseg103-full\train\mask\00001096.png,train_00001096_c8_00,22,168,96,0.17371961805555555,1601,0.035702880500734495,204,307
train,00001096,61,orange,..\dataset\foodseg103-full\train\img\00001096.jpg,..\dataset\foodseg103-full\train\mask\00001096.png,train_00001096_c61_00,50,35,96,0.6474609375,7465,0.22181771731493902,204,307
train,00001097,38,fried meat,..\dataset\foodseg103-full\train\img\00001097.jpg,..\dataset\foodseg103-full\train\mask\00001097.png,train_00001097_c38_00,2020,2120,96,1.0,468674,0.08327476211072664,3264,2448
train,00001097,38,fried meat,..\dataset\foodseg103-full\train\img\00001097.jpg,..\dataset\foodseg103-full\train\mask\00001097.png,train_00001097_c38_01,866,1065,96,1.0,408390,0.07022689590542099,3264,2448
train,00001097,38,fried meat,..\dataset\foodseg103-full\train\img\00001097.jpg,..\dataset\foodseg103-full\train\mask\00001097.png,train_00001097_c38_02,1724,1217,96,1.0,406652,0.09163142381135461,3264,2448
train,00001097,38,fried meat,..\dataset\foodseg103-full\train\img\00001097.jpg,..\dataset\foodseg103-full\train\mask\00001097.png,train_00001097_c38_03,272,1726,96,1.0,319279,0.0553133860774702,3264,2448
train,00001097,38,fried meat,..\dataset\foodseg103-full\train\img\00001097.jpg,..\dataset\foodseg103-full\train\mask\00001097.png,train_00001097_c38_04,1308,2695,96,1.0,272751,0.05420791682686146,3264,2448
train,00001097,38,fried meat,..\dataset\foodseg103-full\train\img\00001097.jpg,..\dataset\foodseg103-full\train\mask\00001097.png,train_00001097_c38_05,780,2632,96,1.0,207594,0.03574759407439446,3264,2448
train,00001098,6,banana,..\dataset\foodseg103-full\train\img\00001098.jpg,..\dataset\foodseg103-full\train\mask\00001098.png,train_00001098_c6_00,519,55,96,0.7314453125,11556,0.08368634815267709,428,642
train,00001098,19,cheese butter,..\dataset\foodseg103-full\train\img\00001098.jpg,..\dataset\foodseg103-full\train\mask\00001098.png,train_00001098_c19_00,206,236,96,0.1379123263888889,2449,0.07184033540047166,428,642
train,00001098,30,egg,..\dataset\foodseg103-full\train\img\00001098.jpg,..\dataset\foodseg103-full\train\mask\00001098.png,train_00001098_c30_00,480,287,96,0.2953559027777778,3466,0.027640696421812678,428,642
train,00001098,30,egg,..\dataset\foodseg103-full\train\img\00001098.jpg,..\dataset\foodseg103-full\train\mask\00001098.png,train_00001098_c30_01,227,242,96,0.1650390625,2789,0.05918275249657903,428,642
train,00001098,30,egg,..\dataset\foodseg103-full\train\img\00001098.jpg,..\dataset\foodseg103-full\train\mask\00001098.png,train_00001098_c30_02,314,319,96,0.1489800347222222,1388,0.008385011791422831,428,642
train,00001098,30,egg,..\dataset\foodseg103-full\train\img\00001098.jpg,..\dataset\foodseg103-full\train\mask\00001098.png,train_00001098_c30_03,93,261,96,0.12760416666666666,1176,0.011809619471860716,428,642
train,00001098,83,sausage,..\dataset\foodseg103-full\train\img\00001098.jpg,..\dataset\foodseg103-full\train\mask\00001098.png,train_00001098_c83_00,243,246,96,0.1284722222222222,1966,0.053519958074941046,428,642
train,00001098,83,sausage,..\dataset\foodseg103-full\train\img\00001098.jpg,..\dataset\foodseg103-full\train\mask\00001098.png,train_00001098_c83_01,404,315,96,0.10709635416666667,1957,0.05786531574810027,428,642
train,00001099,8,biscuit,..\dataset\foodseg103-full\train\img\00001099.jpg,..\dataset\foodseg103-full\train\mask\00001099.png,train_00001099_c8_00,263,193,96,0.9761284722222222,65763,0.6215563322368421,380,512
train,00001099,24,coffee,..\dataset\foodseg103-full\train\img\00001099.jpg,..\dataset\foodseg103-full\train\mask\00001099.png,train_00001099_c24_00,424,24,96,0.4779730902777778,7109,0.04928042763157895,380,512
train,00001100,35,fish,..\dataset\foodseg103-full\train\img\00001100.jpg,..\dataset\foodseg103-full\train\mask\00001100.png,train_00001100_c35_00,496,395,96,0.3538411458333333,103272,0.2894229486170736,786,1106
train,00001101,25,corn,..\dataset\foodseg103-full\train\img\00001101.jpg,..\dataset\foodseg103-full\train\mask\00001101.png,train_00001101_c25_00,2599,973,96,1.0,1383488,0.3696536325127877,1840,3264
train,00001102,20,cherry,..\dataset\foodseg103-full\train\img\00001102.jpg,..\dataset\foodseg103-full\train\mask\00001102.png,train_00001102_c20_00,807,508,96,0.5360243055555556,346056,0.18540969271167415,2048,1559
train,00001102,46,juice,..\dataset\foodseg103-full\train\img\00001102.jpg,..\dataset\foodseg103-full\train\mask\00001102.png,train_00001102_c46_00,927,1220,96,1.0,1455736,0.7517580004209429,2048,1559
train,00001102,46,juice,..\dataset\foodseg103-full\train\img\00001102.jpg,..\dataset\foodseg103-full\train\mask\00001102.png,train_00001102_c46_01,437,346,96,1.0,58429,0.039559864095574084,2048,1559
train,00001102,51,lemon,..\dataset\foodseg103-full\train\img\00001102.jpg,..\dataset\foodseg103-full\train\mask\00001102.png,train_00001102_c51_00,267,634,96,1.0,146499,0.1069739967527261,2048,1559
train,00001103,37,french fries,..\dataset\foodseg103-full\train\img\00001103.jpg,..\dataset\foodseg103-full\train\mask\00001103.png,train_00001103_c37_00,3280,1644,96,1.0,2968658,0.325143571273044,2988,5312
train,00001104,13,cake,..\dataset\foodseg103-full\train\img\00001104.jpg,..\dataset\foodseg103-full\train\mask\00001104.png,train_00001104_c13_00,201,147,96,0.8198784722222222,38032,0.5613508442776736,273,410
train,00001104,20,cherry,..\dataset\foodseg103-full\train\img\00001104.jpg,..\dataset\foodseg103-full\train\mask\00001104.png,train_00001104_c20_00,142,84,96,0.3490668402777778,7276,0.22814258911819887,273,410
train,00001104,20,cherry,..\dataset\foodseg103-full\train\img\00001104.jpg,..\dataset\foodseg103-full\train\mask\00001104.png,train_00001104_c20_01,327,95,96,0.2611762152777778,2554,0.0867595818815331,273,410
train,00001104,20,cherry,..\dataset\foodseg103-full\train\img\00001104.jpg,..\dataset\foodseg103-full\train\mask\00001104.png,train_00001104_c20_02,255,199,96,0.1552734375,1431,0.016376306620209058,273,410
train,00001104,20,cherry,..\dataset\foodseg103-full\train\img\00001104.jpg,..\dataset\foodseg103-full\train\mask\00001104.png,train_00001104_c20_03,249,47,96,0.2777777777777778,1303,0.025944786920396676,273,410
train,00001104,20,cherry,..\dataset\foodseg103-full\train\img\00001104.jpg,..\dataset\foodseg103-full\train\mask\00001104.png,train_00001104_c20_04,105,201,96,0.1372612847222222,1265,0.01425891181988743,273,410
train,00001105,57,noodles,..\dataset\foodseg103-full\train\img\00001105.jpg,..\dataset\foodseg103-full\train\mask\00001105.png,train_00001105_c57_00,266,184,96,1.0,41810,0.4008302351286174,311,512
train,00001106,1,apple,..\dataset\foodseg103-full\train\img\00001106.jpg,..\dataset\foodseg103-full\train\mask\00001106.png,train_00001106_c1_00,312,264,96,1.0,54057,0.40948386270491804,366,512
train,00001106,1,apple,..\dataset\foodseg103-full\train\img\00001106.jpg,..\dataset\foodseg103-full\train\mask\00001106.png,train_00001106_c1_01,236,33,96,0.3430989583333333,19548,0.2619535519125683,366,512
train,00001106,6,banana,..\dataset\foodseg103-full\train\img\00001106.jpg,..\dataset\foodseg103-full\train\mask\00001106.png,train_00001106_c6_00,77,186,96,0.9136284722222222,24969,0.20474726775956284,366,512
train,00001106,6,banana,..\dataset\foodseg103-full\train\img\00001106.jpg,..\dataset\foodseg103-full\train\mask\00001106.png,train_00001106_c6_01,449,116,96,0.9873046875,16877,0.1361851092896175,366,512
train,00001106,19,cheese butter,..\dataset\foodseg103-full\train\img\00001106.jpg,..\dataset\foodseg103-full\train\mask\00001106.png,train_00001106_c19_00,256,113,96,1.0,30181,0.2123356386612022,366,512
train,00001107,39,garlic,..\dataset\foodseg103-full\train\img\00001107.jpg,..\dataset\foodseg103-full\train\mask\00001107.png,train_00001107_c39_00,101,125,96,0.4568142361111111,4254,0.2304,200,200
train,00001107,68,pepper,..\dataset\foodseg103-full\train\img\00001107.jpg,..\dataset\foodseg103-full\train\mask\00001107.png,train_00001107_c68_00,47,91,96,0.7146267361111112,8033,0.330775,200,200
train,00001107,68,pepper,..\dataset\foodseg103-full\train\img\00001107.jpg,..\dataset\foodseg103-full\train\mask\00001107.png,train_00001107_c68_01,160,140,96,0.2384982638888889,2198,0.0891,200,200
train,00001108,37,french fries,..\dataset\foodseg103-full\train\img\00001108.jpg,..\dataset\foodseg103-full\train\mask\00001108.png,train_00001108_c37_00,783,1643,96,1.0,1629371,0.6315315315315315,2220,1636
train,00001109,51,lemon,..\dataset\foodseg103-full\train\img\00001109.jpg,..\dataset\foodseg103-full\train\mask\00001109.png,train_00001109_c51_00,218,53,96,0.8364800347222222,12406,0.07961018880208333,384,512
train,00001110,19,cheese butter,..\dataset\foodseg103-full\train\img\00001110.jpg,..\dataset\foodseg103-full\train\mask\00001110.png,train_00001110_c19_00,427,150,96,1.0,111817,0.26038790269559503,819,1040
train,00001111,35,fish,..\dataset\foodseg103-full\train\img\00001111.jpg,..\dataset\foodseg103-full\train\mask\00001111.png,train_00001111_c35_00,1611,1214,96,1.0,2401107,0.4696007893823154,2322,4128
train,00001112,51,lemon,..\dataset\foodseg103-full\train\img\00001112.jpg,..\dataset\foodseg103-full\train\mask\00001112.png,train_00001112_c51_00,121,82,96,1.0,22634,0.18215228873239436,355,512
train,00001112,69,pie,..\dataset\foodseg103-full\train\img\00001112.jpg,..\dataset\foodseg103-full\train\mask\00001112.png,train_00001112_c69_00,290,211,96,1.0,81725,0.6742407570422535,355,512
train,00001113,17,cauliflower,..\dataset\foodseg103-full\train\img\00001113.jpg,..\dataset\foodseg103-full\train\mask\00001113.png,train_00001113_c17_00,144,77,96,0.22840711805555555,1656,0.06640625,256,256
train,00001113,17,cauliflower,..\dataset\foodseg103-full\train\img\00001113.jpg,..\dataset\foodseg103-full\train\mask\00001113.png,train_00001113_c17_01,173,14,96,0.15625,1167,0.03753662109375,256,256
train,00001113,17,cauliflower,..\dataset\foodseg103-full\train\img\00001113.jpg,..\dataset\foodseg103-full\train\mask\00001113.png,train_00001113_c17_02,190,77,96,0.17252604166666666,521,0.0137176513671875,256,256
train,00001113,17,cauliflower,..\dataset\foodseg103-full\train\img\00001113.jpg,..\dataset\foodseg103-full\train\mask\00001113.png,train_00001113_c17_03,111,14,96,0.111328125,465,0.01837158203125,256,256
train,00001113,57,noodles,..\dataset\foodseg103-full\train\img\00001113.jpg,..\dataset\foodseg103-full\train\mask\00001113.png,train_00001113_c57_00,55,88,96,0.8842230902777778,10489,0.301177978515625,256,256
train,00001113,99,white button mushroom,..\dataset\foodseg103-full\train\img\00001113.jpg,..\dataset\foodseg103-full\train\mask\00001113.png,train_00001113_c99_00,186,163,96,0.9167751736111112,13121,0.34991455078125,256,256
train,00001114,19,cheese butter,..\dataset\foodseg103-full\train\img\00001114.jpg,..\dataset\foodseg103-full\train\mask\00001114.png,train_00001114_c19_00,272,125,96,0.1478949652777778,1363,0.009145100911458334,384,512
