split,stem,image_path,mask_path,height,width,total_pixels,fg_pixels,bg_pixels,fg_ratio,bg_ratio,num_present_classes,present_classes,num_connected_components,largest_component_area,median_component_area,class_0_pixels,class_1_pixels,class_2_pixels,class_3_pixels,class_4_pixels,class_5_pixels,class_6_pixels,class_7_pixels,class_8_pixels,class_9_pixels,class_10_pixels,class_11_pixels,class_12_pixels,class_13_pixels,class_14_pixels,class_15_pixels,class_16_pixels,class_17_pixels,class_18_pixels,class_19_pixels,class_20_pixels,class_21_pixels,class_22_pixels,class_23_pixels,class_24_pixels,class_25_pixels,class_26_pixels,class_27_pixels,class_28_pixels,class_29_pixels,class_30_pixels,class_31_pixels,class_32_pixels,class_33_pixels,class_34_pixels,class_35_pixels,class_36_pixels,class_37_pixels,class_38_pixels,class_39_pixels,class_40_pixels,class_41_pixels,class_42_pixels,class_43_pixels,class_44_pixels,class_45_pixels,class_46_pixels,class_47_pixels,class_48_pixels,class_49_pixels,class_50_pixels,class_51_pixels,class_52_pixels,class_53_pixels,class_54_pixels,class_55_pixels,class_56_pixels,class_57_pixels,class_58_pixels,class_59_pixels,class_60_pixels,class_61_pixels,class_62_pixels,class_63_pixels,class_64_pixels,class_65_pixels,class_66_pixels,class_67_pixels,class_68_pixels,class_69_pixels,class_70_pixels,class_71_pixels,class_72_pixels,class_73_pixels,class_74_pixels,class_75_pixels,class_76_pixels,class_77_pixels,class_78_pixels,class_79_pixels,class_80_pixels,class_81_pixels,class_82_pixels,class_83_pixels,class_84_pixels,class_85_pixels,class_86_pixels,class_87_pixels,class_88_pixels,class_89_pixels,class_90_pixels,class_91_pixels,class_92_pixels,class_93_pixels,class_94_pixels,class_95_pixels,class_96_pixels,class_97_pixels,class_98_pixels,class_99_pixels,class_100_pixels,class_101_pixels,class_102_pixels,class_103_pixels
train,00002101,..\dataset\foodseg103-full\train\img\00002101.jpg,..\dataset\foodseg103-full\train\mask\00002101.png,299,512,153088,126219,26869,0.8244865698160535,0.1755134301839465,4,"[27, 45, 68, 69]",2,123090,63109.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19917,71354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26869
train,00002102,..\dataset\foodseg103-full\train\img\00002102.jpg,..\dataset\foodseg103-full\train\mask\00002102.png,384,512,196608,122207,74401,0.6215769449869791,0.3784230550130208,4,"[10, 37, 51, 92]",1,122207,122207.0,0,0,0,0,0,0,0,0,0,0,13737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51038,0,0,0,0,0,0,0,0,0,0,0,0,0,8520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48912,0,0,0,0,0,0,0,0,0,0,74401
train,00002103,..\dataset\foodseg103-full\train\img\00002103.jpg,..\dataset\foodseg103-full\train\mask\00002103.png,346,512,177152,121659,55493,0.6867492322976878,0.31325076770231214,4,"[36, 68, 70, 80]",1,121659,121659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3124,0,28830,0,0,0,0,0,0,0,0,0,53242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55493
train,00002104,..\dataset\foodseg103-full\train\img\00002104.jpg,..\dataset\foodseg103-full\train\mask\00002104.png,480,640,307200,170651,136549,0.5555045572916667,0.44449544270833335,3,"[11, 21, 57]",1,170651,170651.0,0,0,0,0,0,0,0,0,0,0,0,44843,0,0,0,0,0,0,0,0,0,40411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136549
train,00002105,..\dataset\foodseg103-full\train\img\00002105.jpg,..\dataset\foodseg103-full\train\mask\00002105.png,384,512,196608,53102,143506,0.2700907389322917,0.7299092610677084,3,"[23, 92, 96]",1,53102,53102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34411,0,0,0,6548,0,0,0,0,0,0,143506
train,00002107,..\dataset\foodseg103-full\train\img\00002107.jpg,..\dataset\foodseg103-full\train\mask\00002107.png,384,512,196608,183892,12716,0.9353230794270834,0.06467692057291667,8,"[11, 15, 18, 23, 27, 45, 59, 68]",1,183892,183892.0,0,0,0,0,0,0,0,0,0,0,0,34916,0,0,0,13163,0,0,30109,0,0,0,0,9110,0,0,0,23212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31022,0,0,0,0,0,0,0,0,0,0,0,0,0,27172,0,0,0,0,0,0,0,0,15188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12716
train,00002108,..\dataset\foodseg103-full\train\img\00002108.jpg,..\dataset\foodseg103-full\train\mask\00002108.png,550,550,302500,202427,100073,0.6691801652892562,0.3308198347107438,5,"[10, 12, 21, 60, 96]",2,198203,101213.5,0,0,0,0,0,0,0,0,0,0,67104,0,24041,0,0,0,0,0,0,0,0,77662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13109,0,0,0,0,0,0,100073
train,00002109,..\dataset\foodseg103-full\train\img\00002109.jpg,..\dataset\foodseg103-full\train\mask\00002109.png,256,256,65536,33029,32507,0.5039825439453125,0.4960174560546875,2,"[10, 71]",1,33029,33029.0,0,0,0,0,0,0,0,0,0,0,20118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32507
train,00002110,..\dataset\foodseg103-full\train\img\00002110.jpg,..\dataset\foodseg103-full\train\mask\00002110.png,576,410,236160,39823,196337,0.16862720189701896,0.831372798102981,3,"[8, 24, 97]",5,31835,2557.0,0,0,0,0,0,0,0,0,31835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358,0,0,0,0,0,196337
train,00002111,..\dataset\foodseg103-full\train\img\00002111.jpg,..\dataset\foodseg103-full\train\mask\00002111.png,256,256,65536,22784,42752,0.34765625,0.65234375,4,"[19, 25, 73, 74]",1,22784,22784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,6518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8544,7170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42752
train,00002112,..\dataset\foodseg103-full\train\img\00002112.jpg,..\dataset\foodseg103-full\train\mask\00002112.png,401,512,205312,147699,57613,0.7193880533042394,0.2806119466957606,4,"[10, 27, 82, 92]",1,147699,147699.0,0,0,0,0,0,0,0,0,0,0,79895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13754,0,0,0,0,0,0,0,0,0,38431,0,0,0,0,0,0,0,0,0,0,57613
train,00002113,..\dataset\foodseg103-full\train\img\00002113.jpg,..\dataset\foodseg103-full\train\mask\00002113.png,2048,1536,3145728,1308590,1837138,0.41598955790201825,0.5840104420979818,2,"[30, 38]",1,1308590,1308590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433522,0,0,0,0,0,0,0,875068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1837138
train,00002114,..\dataset\foodseg103-full\train\img\00002114.jpg,..\dataset\foodseg103-full\train\mask\00002114.png,485,512,248320,177762,70558,0.7158585695876288,0.2841414304123711,5,"[15, 29, 36, 80, 87]",1,177762,177762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99109,0,0,0,0,0,0,0,0,0,0,0,0,0,11972,0,0,0,0,0,0,20868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32115,0,0,0,0,0,0,13698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70558
train,00002115,..\dataset\foodseg103-full\train\img\00002115.jpg,..\dataset\foodseg103-full\train\mask\00002115.png,384,512,196608,69874,126734,0.3553975423177083,0.6446024576822916,4,"[10, 22, 45, 93]",2,48940,34937.0,0,0,0,0,0,0,0,0,0,0,4583,0,0,0,0,0,0,0,0,0,0,0,13822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22663,0,0,0,0,0,0,0,0,0,126734
train,00002116,..\dataset\foodseg103-full\train\img\00002116.jpg,..\dataset\foodseg103-full\train\mask\00002116.png,256,256,65536,42510,23026,0.648651123046875,0.351348876953125,4,"[11, 21, 74, 99]",2,41943,21255.0,0,0,0,0,0,0,0,0,0,0,0,11810,0,0,0,0,0,0,0,0,0,6711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4634,0,0,0,23026
train,00002117,..\dataset\foodseg103-full\train\img\00002117.jpg,..\dataset\foodseg103-full\train\mask\00002117.png,480,550,264000,153598,110402,0.5818106060606061,0.4181893939393939,3,"[20, 23, 30]",1,153598,153598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32883,0,0,8332,0,0,0,0,0,0,112383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110402
train,00002118,..\dataset\foodseg103-full\train\img\00002118.jpg,..\dataset\foodseg103-full\train\mask\00002118.png,256,256,65536,15102,50434,0.230438232421875,0.769561767578125,2,"[13, 93]",1,15102,15102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3621,0,0,0,0,0,0,0,0,0,50434
train,00002119,..\dataset\foodseg103-full\train\img\00002119.jpg,..\dataset\foodseg103-full\train\mask\00002119.png,507,512,259584,101017,158567,0.3891495623767258,0.6108504376232742,3,"[10, 22, 93]",1,101017,101017.0,0,0,0,0,0,0,0,0,0,0,42900,0,0,0,0,0,0,0,0,0,0,0,24277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33840,0,0,0,0,0,0,0,0,0,158567
train,00002120,..\dataset\foodseg103-full\train\img\00002120.jpg,..\dataset\foodseg103-full\train\mask\00002120.png,384,512,196608,131185,65423,0.6672414143880209,0.3327585856119792,2,"[8, 82]",1,131185,131185.0,0,0,0,0,0,0,0,0,46495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65423
train,00002121,..\dataset\foodseg103-full\train\img\00002121.jpg,..\dataset\foodseg103-full\train\mask\00002121.png,512,341,174592,124482,50110,0.7129879948680352,0.2870120051319648,5,"[21, 52, 74, 92, 96]",1,124482,124482.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19526,0,0,0,16043,0,0,0,0,0,0,50110
train,00002122,..\dataset\foodseg103-full\train\img\00002122.jpg,..\dataset\foodseg103-full\train\mask\00002122.png,256,256,65536,37003,28533,0.5646209716796875,0.4353790283203125,6,"[12, 27, 35, 60, 87, 96]",2,28703,18501.5,0,0,0,0,0,0,0,0,0,0,0,0,5301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4123,0,0,0,0,0,0,0,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12773,0,0,0,0,0,0,0,0,2599,0,0,0,0,0,0,28533
train,00002123,..\dataset\foodseg103-full\train\img\00002123.jpg,..\dataset\foodseg103-full\train\mask\00002123.png,256,256,65536,35732,29804,0.54522705078125,0.45477294921875,3,"[36, 82, 96]",1,35732,35732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22510,0,0,0,0,0,0,0,0,0,0,0,0,0,7369,0,0,0,0,0,0,29804
train,00002124,..\dataset\foodseg103-full\train\img\00002124.jpg,..\dataset\foodseg103-full\train\mask\00002124.png,1536,2048,3145728,1385822,1759906,0.44054094950358075,0.5594590504964193,2,"[37, 82]",1,1385822,1385822.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759906
train,00002125,..\dataset\foodseg103-full\train\img\00002125.jpg,..\dataset\foodseg103-full\train\mask\00002125.png,341,512,174592,51270,123322,0.2936560667155425,0.7063439332844574,4,"[10, 25, 82, 92]",1,51270,51270.0,0,0,0,0,0,0,0,0,0,0,15710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12246,0,0,0,0,0,0,0,0,0,16941,0,0,0,0,0,0,0,0,0,0,123322
train,00002126,..\dataset\foodseg103-full\train\img\00002126.jpg,..\dataset\foodseg103-full\train\mask\00002126.png,800,1280,1024000,372450,651550,0.363720703125,0.636279296875,3,"[30, 46, 83]",5,146879,65785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651550
train,00002127,..\dataset\foodseg103-full\train\img\00002127.jpg,..\dataset\foodseg103-full\train\mask\00002127.png,341,512,174592,54755,119837,0.3136168896627566,0.6863831103372434,3,"[45, 69, 96]",2,37783,27377.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16972,0,0,0,0,0,0,119837
train,00002128,..\dataset\foodseg103-full\train\img\00002128.jpg,..\dataset\foodseg103-full\train\mask\00002128.png,384,512,196608,131854,64754,0.6706441243489584,0.3293558756510417,3,"[74, 92, 99]",1,131854,131854.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34043,0,0,0,0,0,0,54607,0,0,0,64754
train,00002129,..\dataset\foodseg103-full\train\img\00002129.jpg,..\dataset\foodseg103-full\train\mask\00002129.png,384,512,196608,110768,85840,0.5633951822916666,0.4366048177083333,4,"[10, 11, 39, 96]",1,110768,110768.0,0,0,0,0,0,0,0,0,0,0,57972,17705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19459,0,0,0,0,0,0,85840
train,00002130,..\dataset\foodseg103-full\train\img\00002130.jpg,..\dataset\foodseg103-full\train\mask\00002130.png,288,512,147456,104303,43153,0.7073499891493056,0.2926500108506944,4,"[18, 27, 68, 82]",1,104303,104303.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40818,0,0,0,0,0,0,0,0,4881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21409,0,0,0,0,0,0,0,0,0,0,0,0,0,37195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43153
train,00002131,..\dataset\foodseg103-full\train\img\00002131.jpg,..\dataset\foodseg103-full\train\mask\00002131.png,2517,1810,4555770,2439291,2116479,0.535428917614366,0.46457108238563405,3,"[4, 21, 96]",1,2439291,2439291.0,0,0,0,0,949958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287840,0,0,0,0,0,0,2116479
train,00002132,..\dataset\foodseg103-full\train\img\00002132.jpg,..\dataset\foodseg103-full\train\mask\00002132.png,326,512,166912,116680,50232,0.6990509969325154,0.3009490030674847,3,"[11, 73, 74]",1,116680,116680.0,0,0,0,0,0,0,0,0,0,0,0,16816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80370,19494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50232
train,00002133,..\dataset\foodseg103-full\train\img\00002133.jpg,..\dataset\foodseg103-full\train\mask\00002133.png,512,384,196608,191893,4715,0.9760182698567709,0.023981730143229168,5,"[23, 41, 54, 61, 93]",1,191893,191893.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40923,0,0,0,0,0,0,0,0,0,0,0,0,32691,0,0,0,0,0,0,55766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33779,0,0,0,0,0,0,0,0,0,4715
train,00002134,..\dataset\foodseg103-full\train\img\00002134.jpg,..\dataset\foodseg103-full\train\mask\00002134.png,384,512,196608,69382,127226,0.3528951009114583,0.6471048990885416,2,"[13, 93]",4,37263,14942.5,0,0,0,0,0,0,0,0,0,0,0,0,0,35371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34011,0,0,0,0,0,0,0,0,0,127226
train,00002135,..\dataset\foodseg103-full\train\img\00002135.jpg,..\dataset\foodseg103-full\train\mask\00002135.png,384,512,196608,116849,79759,0.5943247477213541,0.4056752522786458,2,"[1, 82]",2,64854,58424.5,0,64854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79759
train,00002136,..\dataset\foodseg103-full\train\img\00002136.jpg,..\dataset\foodseg103-full\train\mask\00002136.png,451,512,230912,198573,32339,0.8599509769955654,0.1400490230044346,4,"[3, 15, 51, 92]",1,198573,198573.0,0,0,0,70488,0,0,0,0,0,0,0,0,0,0,0,8023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95700,0,0,0,0,0,0,0,0,0,0,32339
train,00002137,..\dataset\foodseg103-full\train\img\00002137.jpg,..\dataset\foodseg103-full\train\mask\00002137.png,496,512,253952,183560,70392,0.7228137600806451,0.2771862399193548,4,"[10, 60, 92, 96]",1,183560,183560.0,0,0,0,0,0,0,0,0,0,0,23338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88793,0,0,0,65211,0,0,0,0,0,0,70392
train,00002138,..\dataset\foodseg103-full\train\img\00002138.jpg,..\dataset\foodseg103-full\train\mask\00002138.png,256,256,65536,34828,30708,0.53143310546875,0.46856689453125,2,"[64, 83]",1,34828,34828.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30708
train,00002139,..\dataset\foodseg103-full\train\img\00002139.jpg,..\dataset\foodseg103-full\train\mask\00002139.png,600,400,240000,57649,182351,0.24020416666666666,0.7597958333333333,3,"[22, 24, 82]",2,49701,28824.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10340,0,7948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182351
train,00002140,..\dataset\foodseg103-full\train\img\00002140.jpg,..\dataset\foodseg103-full\train\mask\00002140.png,384,512,196608,69831,126777,0.3551788330078125,0.6448211669921875,3,"[11, 21, 74]",1,69831,69831.0,0,0,0,0,0,0,0,0,0,0,0,21164,0,0,0,0,0,0,0,0,0,27433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126777
train,00002141,..\dataset\foodseg103-full\train\img\00002141.jpg,..\dataset\foodseg103-full\train\mask\00002141.png,385,512,197120,134191,62929,0.6807579139610389,0.31924208603896104,4,"[11, 15, 64, 82]",1,134191,134191.0,0,0,0,0,0,0,0,0,0,0,0,33633,0,0,0,10490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62929
