patch_id,class_id,class_name,stem,pca_1,pca_2,umap_1,umap_2
train_00000610_c92_00,92,steak,610,-3.0859288937477967,-0.20669671666493064,,
train_00000611_c11_00,11,broccoli,611,-6.303471055391387,4.672598023161665,,
train_00000611_c80_00,80,rice,611,-4.085689570583434,1.1850538300198745,,
train_00000611_c92_00,92,steak,611,-12.35198447315682,9.15076582095251,,
train_00000612_c45_00,45,ice cream,612,1.6592294340136458,-6.559745058624946,,
train_00000612_c93_00,93,strawberry,612,-0.5917970500550352,-4.918069997983442,,
train_00000613_c6_00,6,banana,613,-2.0227510025504847,-2.927957269771464,,
train_00000613_c45_00,45,ice cream,613,-3.063175394308686,0.07614466236531768,,
train_00000613_c61_00,61,orange,613,-1.4348656517846394,-4.062117003837755,,
train_00000613_c61_01,61,orange,613,1.7023215122392474,3.3369143722019654,,
train_00000613_c81_00,81,salad,613,0.0755902725254169,2.9284460933110927,,
train_00000613_c93_00,93,strawberry,613,-4.310763122235604,1.1095933205429531,,
train_00000614_c23_00,23,cilantro mint,614,-4.201945050594771,0.4813564811657043,,
train_00000614_c45_00,45,ice cream,614,-2.9851229378083324,-0.29606969632166386,,
train_00000614_c45_01,45,ice cream,614,-0.004165820252389548,2.4362432327075663,,
train_00000614_c53_00,53,mango,614,-3.6280859032367725,0.04070554252939631,,
train_00000614_c53_01,53,mango,614,2.3131355127672,3.5017551091170547,,
train_00000614_c69_00,69,pie,614,2.4612703485871816,2.592658819041464,,
train_00000614_c80_00,80,rice,614,-5.309100927896668,0.9223167911374888,,
train_00000615_c29_00,29,dried cranberries,615,8.253864868117834,2.446005706777716,,
train_00000615_c29_01,29,dried cranberries,615,7.89412311865764,2.865317363814516,,
train_00000615_c50_00,50,lamb,615,-4.783109577620234,0.4972980881773855,,
train_00000615_c51_00,51,lemon,615,-1.4556068363350247,-0.24329331619084868,,
train_00000615_c80_00,80,rice,615,-0.8756715050299637,4.786451928831418,,
train_00000615_c80_01,80,rice,615,6.466654270654714,1.9963568747003517,,
train_00000616_c18_00,18,celery stick,616,0.32998155049364003,-2.519546098681584,,
train_00000616_c45_00,45,ice cream,616,4.741547212722135,-5.709931189447068,,
train_00000617_c18_00,18,celery stick,617,-1.9937223278210567,-1.4826429930039142,,
train_00000617_c69_00,69,pie,617,-3.756364097987704,-2.177494075665529,,
train_00000618_c51_00,51,lemon,618,-1.5341295322107262,-4.1940738229370504,,
train_00000618_c52_00,52,lettuce,618,-6.364401433529232,1.5940909458699435,,
train_00000618_c52_01,52,lettuce,618,-1.8657855610753722,-3.7056148769081783,,
train_00000618_c62_00,62,other ingredients,618,-7.33787718039653,2.3021914695792063,,
train_00000618_c62_01,62,other ingredients,618,-8.713189580559831,3.9649195019333616,,
train_00000619_c23_00,23,cilantro mint,619,-5.057179118176148,1.1940853229029829,,
train_00000619_c23_01,23,cilantro mint,619,4.175420650432809,3.8827358942386025,,
train_00000619_c64_00,64,pasta,619,-4.5390162389799285,-0.5416809259506232,,
train_00000620_c6_00,6,banana,620,6.150277045716287,-6.296221231713519,,
train_00000620_c93_00,93,strawberry,620,-2.6783573409154324,-1.8765812405421993,,
train_00000621_c27_00,27,cucumber,621,2.211089355428023,-6.460714803316496,,
train_00000621_c52_00,52,lettuce,621,-0.26422500860296666,-1.5286784497871377,,
train_00000622_c23_00,23,cilantro mint,622,-2.872943809060467,1.6273665446067973,,
train_00000622_c23_01,23,cilantro mint,622,4.073438067506124,6.424076253477282,,
train_00000622_c23_02,23,cilantro mint,622,5.775849934810314,8.797318505497502,,
train_00000622_c45_00,45,ice cream,622,0.9604405104318247,1.9771828654184032,,
train_00000623_c11_00,11,broccoli,623,-8.86739726810501,4.636502755528233,,
train_00000623_c18_00,18,celery stick,623,-7.4910082421153925,2.0383439119796014,,
train_00000623_c68_00,68,pepper,623,-2.805241248481891,-1.4063385614966257,,
train_00000624_c8_00,8,biscuit,624,-3.965961189631493,4.7927599249467425,,
train_00000624_c22_00,22,chocolate,624,8.200247359753225,1.371529393499235,,
train_00000624_c22_01,22,chocolate,624,8.283496271685031,2.1171496654386743,,
train_00000624_c22_03,22,chocolate,624,8.2765497476413,4.744120827706453,,
train_00000625_c37_00,37,french fries,625,-3.808938644399904,-2.5745812007715823,,
train_00000626_c23_00,23,cilantro mint,626,6.997782264443784,2.346810131955238,,
train_00000626_c68_00,68,pepper,626,-1.2593032169553022,-2.0371695808534596,,
train_00000626_c69_00,69,pie,626,-6.269810951602077,1.095237858797891,,
train_00000626_c101_00,101,wine,626,0.7748346449970469,0.5320323292123975,,
train_00000627_c11_00,11,broccoli,627,-5.5881438147524625,2.475533403482917,,
train_00000627_c51_00,51,lemon,627,0.8139288088536246,1.4955285350433234,,
train_00000629_c3_00,3,asparagus,629,1.7170447825163917,-3.0713128430755563,,
train_00000629_c3_01,3,asparagus,629,-2.5439440387452983,1.6322459767016713,,
train_00000629_c3_02,3,asparagus,629,1.671727223610228,0.33560288071506217,,
train_00000629_c3_03,3,asparagus,629,4.6683369625842035,0.39929897057397346,,
train_00000629_c3_04,3,asparagus,629,6.12979601434653,2.616179068065571,,
train_00000630_c9_00,9,blueberry,630,-3.855499723380257,-0.8975204897891076,,
train_00000630_c45_00,45,ice cream,630,-7.435588183820056,2.3286515601564517,,
train_00000631_c25_00,25,corn,631,-0.5155326943366884,-4.5965758176562685,,
train_00000632_c36_00,36,french beans,632,-2.1115091567990314,-2.4940620453304105,,
train_00000632_c80_00,80,rice,632,-3.6364274067094917,-2.122708320697485,,
train_00000632_c91_00,91,spring onion,632,2.5632993829253756,-0.36063956272325476,,
train_00000633_c36_00,36,french beans,633,-3.3582125797880567,2.42815308863215,,
train_00000633_c36_01,36,french beans,633,3.920488918234391,3.362589134185138,,
train_00000633_c36_02,36,french beans,633,5.155933874563754,4.446568222924041,,
train_00000633_c36_03,36,french beans,633,5.395214924528252,4.617411285924843,,
train_00000633_c36_04,36,french beans,633,6.518985538276015,4.411613483063963,,
train_00000633_c36_06,36,french beans,633,7.253496757733872,4.992958049819323,,
train_00000633_c36_07,36,french beans,633,5.890965047458921,5.808549557212667,,
train_00000634_c3_00,3,asparagus,634,-1.1870462584442094,-1.544233763848999,,
train_00000634_c23_00,23,cilantro mint,634,-6.417513566181712,2.5494241469619716,,
train_00000634_c51_00,51,lemon,634,-0.2956367529486752,0.01936078022227539,,
train_00000635_c61_00,61,orange,635,-1.290372803404627,-2.928523020352887,,
train_00000636_c35_00,35,fish,636,-9.710623529356326,6.886029883286925,,
train_00000638_c80_00,80,rice,638,-3.2426251124734238,-2.405466264049295,,
train_00000638_c83_00,83,sausage,638,-8.160615358185405,4.188500385347502,,
train_00000639_c11_00,11,broccoli,639,-3.9583889656270523,2.599005767732609,,
train_00000639_c11_01,11,broccoli,639,2.808335712369782,4.165934310717533,,
train_00000639_c17_00,17,cauliflower,639,5.278438896352515,2.1330579101510914,,
train_00000639_c17_01,17,cauliflower,639,6.194866753819752,2.06990689441857,,
train_00000639_c35_00,35,fish,639,-1.495794106944622,-1.3385415867032702,,
train_00000639_c80_00,80,rice,639,-2.3558395705789827,-1.315552162536335,,
train_00000640_c9_00,9,blueberry,640,-0.000650114864338271,-2.1697566728956743,,
train_00000640_c69_00,69,pie,640,-0.08050990201955469,-5.5501305559852785,,
train_00000641_c8_00,8,biscuit,641,-6.532744271108858,2.4042556639432924,,
train_00000642_c1_00,1,apple,642,-7.6118994152949195,4.669974060003014,,
train_00000642_c1_01,1,apple,642,-4.81970631475548,3.7411001704283757,,
train_00000642_c1_02,1,apple,642,-2.9787858430685255,0.06820832767410465,,
train_00000642_c46_00,46,juice,642,1.3387109777330193,2.2949104342370017,,
train_00000642_c97_00,97,walnut,642,-5.343845308645365,5.316739201041812,,
train_00000642_c97_01,97,walnut,642,0.5322985462634177,7.429285409682949,,
train_00000643_c19_00,19,cheese butter,643,-1.655968582044677,-1.2605331082930091,,
train_00000643_c27_00,27,cucumber,643,-2.399085743234003,3.3568713507365855,,
train_00000643_c83_00,83,sausage,643,-5.051930122154662,-0.0481778910346335,,
train_00000644_c46_00,46,juice,644,-1.4004008553097258,-3.8207409599048217,,
train_00000644_c51_00,51,lemon,644,-3.408846072294371,4.297640160589738,,
train_00000645_c23_00,23,cilantro mint,645,-6.738696677750677,2.394999008589322,,
train_00000645_c35_00,35,fish,645,-5.652851444267858,0.7741102611686678,,
train_00000645_c35_01,35,fish,645,-6.99787083106547,2.0621871042697673,,
train_00000645_c42_00,42,green beans,645,-4.5999446030633875,3.1498131983276925,,
train_00000645_c60_00,60,onion,645,-1.8041413812269418,-4.169653157796854,,
train_00000646_c8_00,8,biscuit,646,2.3570979100180836,1.7291262965784338,,
train_00000646_c8_01,8,biscuit,646,4.135685296185416,1.9079313671529956,,
train_00000646_c51_00,51,lemon,646,2.5338346749618834,0.4053691539453457,,
train_00000646_c51_01,51,lemon,646,6.07910645734965,4.637067679955058,,
train_00000646_c85_00,85,shellfish,646,-7.867303567532084,5.408067320152542,,
train_00000646_c85_01,85,shellfish,646,-6.444302711705571,5.214611508505611,,
train_00000646_c85_02,85,shellfish,646,-5.875036113243368,2.700542447712511,,
train_00000646_c85_03,85,shellfish,646,-5.338456568580385,3.4044151031155816,,
train_00000646_c85_04,85,shellfish,646,-2.820989882654373,3.638011060889101,,
train_00000646_c85_05,85,shellfish,646,-4.346006955980519,5.602459217927894,,
train_00000646_c85_06,85,shellfish,646,0.8094178752115415,4.5651179324889215,,
train_00000646_c85_07,85,shellfish,646,1.183411033505425,4.335071833980591,,
train_00000647_c51_00,51,lemon,647,-1.107451242465491,-1.4136620579134607,,
train_00000647_c102_00,102,wonton dumplings,647,3.0110794122432925,-6.569697215279434,,
train_00000648_c8_00,8,biscuit,648,-3.4278740278489552,-0.4680583935086952,,
train_00000648_c24_00,24,coffee,648,6.5814368030449115,-0.9184733998628786,,
train_00000650_c19_00,19,cheese butter,650,9.434002992602469,-7.802653274064958,,
train_00000650_c25_00,25,corn,650,-0.046229238898824895,-4.2261103827959285,,
train_00000650_c30_00,30,egg,650,2.9294387599688565,-6.197208760633576,,
train_00000650_c73_00,73,pork,650,-2.7702664078991646,-2.609587132140622,,
train_00000650_c73_01,73,pork,650,-1.1021426884606471,-4.223874011515115,,
train_00000650_c91_00,91,spring onion,650,-1.9313047154337086,-3.0153266387554685,,
train_00000651_c22_00,22,chocolate,651,-2.7993947400526307,0.6029009343785995,,
train_00000651_c23_00,23,cilantro mint,651,2.1253197673106192,-0.3040029451045441,,
train_00000651_c45_00,45,ice cream,651,4.571278972065378,1.029984806590286,,
train_00000651_c93_00,93,strawberry,651,-6.2092176932252725,2.156805775191943,,
train_00000652_c45_00,45,ice cream,652,5.893187914350941,3.028393237390781,,
train_00000652_c45_01,45,ice cream,652,7.601110115414252,5.257390854134147,,
train_00000652_c49_00,49,kiwi,652,-1.6433058986059672,0.16544703753617954,,
train_00000652_c93_00,93,strawberry,652,5.837921611332668,5.834938781865755,,
train_00000653_c11_00,11,broccoli,653,-2.0157244115356634,4.990390371977922,,
train_00000653_c23_00,23,cilantro mint,653,5.124245366054808,0.801407374182207,,
train_00000653_c68_00,68,pepper,653,6.2969570345949775,1.7212399941126426,,
train_00000653_c80_00,80,rice,653,-1.7625883089379888,-0.34170353114646757,,
train_00000653_c88_00,88,snow peas,653,4.839763641144047,1.974226021686482,,
train_00000654_c62_00,62,other ingredients,654,-4.827539908522159,1.5425547953766965,,
train_00000654_c80_00,80,rice,654,-0.3851143798297993,-2.040285974900899,,
train_00000654_c88_00,88,snow peas,654,-2.45495278102139,3.0170703065271742,,
train_00000655_c42_00,42,green beans,655,-3.4792141645698242,-1.3095020438980884,,
train_00000655_c73_00,73,pork,655,-8.892474962942277,3.698996712844637,,
train_00000655_c86_00,86,shiitake,655,-5.2704377337019555,4.092277743529699,,
train_00000656_c61_00,61,orange,656,0.4113745253473399,-6.154955442027226,,
train_00000656_c73_00,73,pork,656,-0.39603367809146045,-5.508420288239605,,
train_00000657_c1_00,1,apple,657,6.067284795184464,1.816792323584048,,
train_00000657_c27_00,27,cucumber,657,2.9861710489754105,-0.44228723225829814,,
train_00000658_c11_00,11,broccoli,658,3.200579262537147,-5.594336285191546,,
train_00000658_c19_00,19,cheese butter,658,3.1783535140644896,-7.129416521085757,,
train_00000658_c35_00,35,fish,658,1.735347461951944,-6.213993628526774,,
train_00000658_c64_00,64,pasta,658,0.9483760849631763,-6.159565706087862,,
train_00000659_c23_00,23,cilantro mint,659,-5.589140887578011,0.3266037110953592,,
train_00000659_c38_00,38,fried meat,659,-1.479858188982612,-4.2270724643612265,,
train_00000660_c25_00,25,corn,660,4.21415706376215,-4.492656801653442,,
train_00000660_c27_00,27,cucumber,660,-2.1835157598715487,-3.807460419402181,,
train_00000660_c38_00,38,fried meat,660,-5.634871505471788,0.4193029595797239,,
train_00000660_c52_00,52,lettuce,660,3.4107852307172677,-2.518708399763322,,
train_00000661_c11_00,11,broccoli,661,-4.503163395579839,-1.0955194954996064,,
train_00000661_c35_00,35,fish,661,-3.200434993557409,-3.208528460887106,,
train_00000661_c35_01,35,fish,661,4.6435577503916505,0.5635595406127087,,
train_00000661_c35_02,35,fish,661,4.755230569820956,6.824950946858405,,
train_00000661_c51_00,51,lemon,661,-0.5857837676861216,-3.879552752899603,,
train_00000662_c36_00,36,french beans,662,-2.138120926338365,-1.5575550299637433,,
train_00000662_c57_00,57,noodles,662,-1.8618158618448062,-1.0712134904393993,,
train_00000662_c57_01,57,noodles,662,2.7279012800657934,-0.9011593764345284,,
train_00000663_c37_00,37,french fries,663,-5.096103837952998,-0.650282631641138,,
train_00000663_c89_00,89,soup,663,-2.6064993948407325,-2.233947260738618,,
train_00000664_c64_00,64,pasta,664,-1.115240811584716,-0.46267615958961544,,
train_00000664_c69_00,69,pie,664,-0.6913190560993094,-1.427906327343293,,
train_00000664_c101_00,101,wine,664,6.250415230819645,3.8767652150913907,,
train_00000664_c101_01,101,wine,664,7.169701065354504,4.522417902485012,,
train_00000665_c12_00,12,cabbage,665,-0.8768971515844619,-2.9829811560526998,,
train_00000666_c9_00,9,blueberry,666,-2.4117732560487903,2.3372684920020887,,
train_00000666_c9_01,9,blueberry,666,0.15662549011175544,3.7190112265286994,,
train_00000666_c9_02,9,blueberry,666,3.5071117199908364,3.0455499019954564,,
train_00000666_c9_03,9,blueberry,666,7.368495546135709,2.3913510933478572,,
train_00000666_c38_00,38,fried meat,666,-4.445216863158859,1.326191404691268,,
train_00000667_c4_00,4,avocado,667,6.567198963940946,-2.9550962180134035,,
train_00000667_c4_01,4,avocado,667,2.9224440432767027,-4.243760658353831,,
train_00000667_c4_02,4,avocado,667,-0.7194050600053373,-2.7426039365697172,,
train_00000667_c80_00,80,rice,667,-2.0676640548119263,-2.8197322995046807,,
train_00000669_c9_00,9,blueberry,669,2.235042680055682,1.7959070676538853,,
train_00000669_c9_01,9,blueberry,669,5.615713912415111,0.33931194710585855,,
train_00000669_c9_02,9,blueberry,669,7.266381508164754,1.5732281219505093,,
train_00000669_c13_00,13,cake,669,-6.081815812504211,1.8769872487113943,,
train_00000669_c45_00,45,ice cream,669,-2.4090790154064323,1.2692448555413747,,
train_00000670_c13_00,13,cake,670,-6.259893336652111,1.3459260431041042,,
train_00000670_c13_01,13,cake,670,-4.224988660662018,3.1622789844067114,,
train_00000670_c13_02,13,cake,670,-6.591221089918782,2.801098637524708,,
train_00000670_c13_03,13,cake,670,0.3406183938642014,4.251392230101212,,
train_00000670_c20_00,20,cherry,670,-5.54951867878102,3.6351457995143996,,
train_00000671_c46_00,46,juice,671,-1.545720709575772,-1.2504528634192031,,
train_00000671_c69_00,69,pie,671,-4.5057160885854355,-1.278655403660277,,
train_00000671_c83_00,83,sausage,671,-1.2263218064924015,-3.448560550682725,,
train_00000671_c93_00,93,strawberry,671,-2.6219812759530914,-1.7393832158948717,,
train_00000672_c13_00,13,cake,672,-4.445454896904325,0.24335321325809783,,
train_00000672_c78_00,78,raspberry,672,-2.2791320605331125,3.4897765905600764,,
train_00000673_c9_00,9,blueberry,673,4.1316337813425275,2.216656818042272,,
train_00000673_c9_01,9,blueberry,673,7.4322933023345765,5.219292232098995,,
train_00000673_c13_00,13,cake,673,0.2023389335488475,-5.005923887352616,,
train_00000673_c13_01,13,cake,673,-2.5797002223182504,1.727121146807583,,
train_00000673_c13_02,13,cake,673,2.831179226206176,2.655665606630525,,
train_00000673_c20_00,20,cherry,673,2.1438038493500837,-2.533538974469774,,
train_00000673_c20_01,20,cherry,673,5.795711940310793,2.3992815559425154,,
train_00000674_c51_00,51,lemon,674,-1.2620760755623557,-3.1983499121559382,,
train_00000674_c57_00,57,noodles,674,-1.648377288035122,-3.002483591063113,,
train_00000675_c27_00,27,cucumber,675,-8.020779895649417,3.914227863838248,,
train_00000675_c36_00,36,french beans,675,-5.555119640086887,1.214443010852122,,
train_00000676_c3_00,3,asparagus,676,-0.3255479142727873,0.19735213843173996,,
train_00000676_c23_00,23,cilantro mint,676,-3.1789079703274195,4.82556572413665,,
train_00000676_c27_00,27,cucumber,676,3.052053339880772,3.395984440101242,,
train_00000676_c100_00,100,white radish,676,4.980030639801626,1.5598482471424608,,
train_00000677_c11_00,11,broccoli,677,-1.174152409424171,-1.8745613121406983,,
train_00000677_c11_01,11,broccoli,677,-2.505157772046307,-2.2548051981747843,,
train_00000677_c17_00,17,cauliflower,677,-1.378670764179874,-3.3587491161120604,,
train_00000677_c17_01,17,cauliflower,677,-2.2516099364695523,-1.9485604588095347,,
train_00000677_c17_02,17,cauliflower,677,8.835360300106606,0.27564350552170713,,
train_00000677_c23_00,23,cilantro mint,677,1.681222503047065,0.411090324961504,,
train_00000677_c45_00,45,ice cream,677,0.3705615163341391,-1.724411326341887,,
train_00000678_c52_00,52,lettuce,678,-1.7013736123549226,-1.1710573441491896,,
train_00000678_c64_00,64,pasta,678,-1.9194656283444955,-1.6540782981144326,,
train_00000679_c11_00,11,broccoli,679,1.6602400678116527,-0.17161418675902365,,
train_00000679_c17_00,17,cauliflower,679,-3.063637041942338,2.005253029735993,,
train_00000679_c18_00,18,celery stick,679,-1.2029153120514935,4.6658048277530035,,
train_00000679_c27_00,27,cucumber,679,-1.0141313393780942,2.6899071934478553,,
train_00000679_c45_00,45,ice cream,679,-4.691517864192026,-0.48545681396373724,,
train_00000679_c52_00,52,lettuce,679,6.327751124921716,1.3493451198983437,,
train_00000679_c68_00,68,pepper,679,5.580252279612982,0.988347460622045,,
train_00000680_c9_00,9,blueberry,680,7.663467063259828,1.7302401698872132,,
train_00000680_c13_00,13,cake,680,4.384177332361984,1.8245222341714729,,
train_00000680_c13_01,13,cake,680,5.6777074442520465,0.3169537251651933,,
train_00000680_c20_00,20,cherry,680,5.301974322580115,0.710950352551181,,
train_00000680_c20_01,20,cherry,680,6.534060243285853,1.3319823693166037,,
train_00000680_c20_02,20,cherry,680,8.419064095622106,-0.6862880794183207,,
train_00000680_c45_00,45,ice cream,680,1.6000015543887713,-0.8221948275568718,,
train_00000680_c45_01,45,ice cream,680,1.660418916011276,-0.008836269507326484,,
train_00000680_c45_02,45,ice cream,680,-0.0582421243001456,0.33426959142248763,,
train_00000681_c51_00,51,lemon,681,0.7455971064744452,1.5438428402848245,,
train_00000682_c27_00,27,cucumber,682,1.369529150266472,-1.2841792983545155,,
train_00000682_c27_01,27,cucumber,682,5.102992181519845,0.9105280288310582,,
train_00000682_c27_02,27,cucumber,682,8.771076664079521,2.4644460062045828,,
train_00000683_c3_00,3,asparagus,683,0.5254483414262024,0.4067566499354328,,
train_00000683_c73_00,73,pork,683,-2.1151504114682544,-2.8317540312019727,,
train_00000684_c38_00,38,fried meat,684,6.884974196320015,-4.284842676956315,,
train_00000684_c73_00,73,pork,684,-0.13872389384998982,-4.957377309105132,,
train_00000685_c69_00,69,pie,685,-0.42876713105776226,-5.553325298997537,,
train_00000685_c83_00,83,sausage,685,2.2150174199514003,-6.541723976609104,,
train_00000685_c83_01,83,sausage,685,1.8773504332418758,-4.8627920526818,,
train_00000685_c98_00,98,watermelon,685,1.4636456953550432,-7.122383975385422,,
train_00000686_c68_00,68,pepper,686,-1.908114826691331,5.421974330626813,,
train_00000686_c68_01,68,pepper,686,0.7727383825243174,1.1200094632864004,,
train_00000686_c68_02,68,pepper,686,-1.7721326153862704,5.925861424891553,,
train_00000686_c68_03,68,pepper,686,1.1748491556721907,5.504015367711085,,
train_00000686_c71_00,71,pizza,686,-5.841341075037928,-0.36465670117427434,,
train_00000687_c25_00,25,corn,687,-2.3938074863271472,-3.2152983973217646,,
train_00000687_c73_00,73,pork,687,-2.7753960536166065,-3.3830072314051636,,
train_00000687_c80_00,80,rice,687,-2.591438284687163,-3.64944570091931,,
train_00000688_c35_00,35,fish,688,-6.7912440748663245,1.384183788656605,,
train_00000688_c59_00,59,olives,688,6.624419977016849,1.335045424633446,,
train_00000688_c59_01,59,olives,688,8.554224279979524,2.488900488235455,,
train_00000689_c27_00,27,cucumber,689,-1.4702947380137423,-3.2675522379125184,,
train_00000689_c52_00,52,lettuce,689,0.33781059812451186,-5.353454440787629,,
train_00000689_c73_00,73,pork,689,-5.736001914308987,0.6683042048714336,,
train_00000691_c52_00,52,lettuce,691,-2.920971892668049,-1.7004652465777415,,
train_00000691_c59_00,59,olives,691,2.067018272042351,3.9392230544626217,,
train_00000691_c60_00,60,onion,691,0.4061725752051435,-2.3339006366095147,,
train_00000691_c69_00,69,pie,691,-1.2482504302873323,-2.122383652914665,,
train_00000692_c25_00,25,corn,692,-2.4795831809023805,-4.005562658982881,,
train_00000693_c27_00,27,cucumber,693,-8.147800373514736,5.577820590384023,,
train_00000693_c60_00,60,onion,693,5.391456109474448,3.1902342586419374,,
train_00000693_c73_00,73,pork,693,-8.703754809970048,4.587327069643269,,
train_00000694_c3_00,3,asparagus,694,-5.240064533059803,4.883223812083045,,
train_00000694_c80_00,80,rice,694,-3.0703145241920056,1.1150307735873504,,
train_00000695_c19_00,19,cheese butter,695,4.448344310230003,-6.392057726232844,,
train_00000695_c36_00,36,french beans,695,-0.9676618708558828,-3.4029959845437423,,
train_00000695_c80_00,80,rice,695,0.9427618562901007,-5.904903923138145,,
train_00000696_c6_00,6,banana,696,1.3758803675105549,-1.7169873699970948,,
train_00000696_c6_01,6,banana,696,8.327643338437241,1.4343947572108335,,
train_00000696_c20_00,20,cherry,696,6.539281332924164,0.7592487939077547,,
train_00000696_c20_01,20,cherry,696,6.615510661259786,-0.009118866572248899,,
train_00000696_c20_02,20,cherry,696,6.271199510182293,5.441912470716409,,
train_00000696_c83_00,83,sausage,696,2.826635002389627,-0.05610627770625991,,
train_00000696_c93_00,93,strawberry,696,-1.50067866797114,-0.9074186100061321,,
train_00000696_c93_01,93,strawberry,696,1.5364769033129908,2.6847686543191607,,
train_00000696_c93_02,93,strawberry,696,3.9618401419084512,0.6446585251401198,,
train_00000697_c18_00,18,celery stick,697,-4.685214121269938,-0.0018433579463843198,,
train_00000697_c18_01,18,celery stick,697,4.644269759689578,2.737180100109812,,
train_00000697_c45_00,45,ice cream,697,-2.278705905732994,-3.423986268193555,,
train_00000698_c25_00,25,corn,698,-1.9648522673702853,-3.062185473623156,,
train_00000699_c45_00,45,ice cream,699,1.2352447099021364,-5.362556762457721,,
train_00000699_c45_01,45,ice cream,699,-0.8861932566673142,3.2081024584655085,,
train_00000699_c93_00,93,strawberry,699,-7.315757906451993,4.608918873534398,,
train_00000699_c93_01,93,strawberry,699,-1.762346025086012,6.649598418326244,,
train_00000700_c6_00,6,banana,700,-0.2581433434330137,-3.0910371090663404,,
train_00000700_c13_00,13,cake,700,-3.252458365250088,-1.9318941786345922,,
train_00000701_c19_00,19,cheese butter,701,0.18782329376531404,0.7378918594402989,,
train_00000701_c52_00,52,lettuce,701,-2.1649738770583715,-1.4284380916230544,,
train_00000701_c83_00,83,sausage,701,-4.863384256557688,2.752291233958494,,
train_00000701_c83_01,83,sausage,701,6.8702973437138235,0.9755069192207202,,
train_00000702_c6_00,6,banana,702,-3.2793143962649887,2.580652982205408,,
train_00000702_c6_01,6,banana,702,0.42563236095128654,0.8769156031732516,,
train_00000702_c9_00,9,blueberry,702,0.5623677350034118,4.0111483108214285,,
train_00000702_c9_01,9,blueberry,702,0.006064433451214519,5.175592648827988,,
train_00000702_c9_02,9,blueberry,702,1.7083955405507043,4.059088690555388,,
train_00000702_c9_03,9,blueberry,702,2.5223556459717726,3.4462557362049147,,
train_00000702_c55_00,55,milk,702,1.3613946711002076,-1.9631473935336503,,
train_00000704_c53_00,53,mango,704,-0.709121797474757,-2.9033408704029546,,
train_00000704_c61_00,61,orange,704,2.2377210411199453,-2.0523517796636526,,
train_00000704_c61_01,61,orange,704,8.298196034285693,-2.157584954245651,,
train_00000704_c70_00,70,pineapple,704,-0.18683100164582203,-4.851631596842578,,
train_00000704_c93_00,93,strawberry,704,-3.191708556474575,2.827884088940596,,
train_00000706_c68_00,68,pepper,706,-0.636762068283488,1.807638252582015,,
train_00000706_c68_01,68,pepper,706,3.2119954678121,4.296322973133351,,
train_00000706_c80_00,80,rice,706,2.9134936824025153,2.8455282613758808,,
train_00000706_c80_01,80,rice,706,3.842535661693517,1.8436987241193648,,
train_00000706_c80_02,80,rice,706,5.916004287411684,3.4307062119129816,,
train_00000706_c80_03,80,rice,706,8.282197696338992,3.779216703763607,,
train_00000706_c80_04,80,rice,706,8.461716780914426,3.78532620321078,,
train_00000706_c91_00,91,spring onion,706,4.750333757374342,3.4403687334140876,,
train_00000706_c91_02,91,spring onion,706,7.211124744829011,3.8028530244084235,,
train_00000707_c45_00,45,ice cream,707,8.13373460603189,-3.5571056947723125,,
train_00000707_c52_00,52,lettuce,707,2.6707691800578908,-2.9002306477225392,,
train_00000707_c52_01,52,lettuce,707,-0.7024072277188652,-3.8963756507074474,,
train_00000707_c52_02,52,lettuce,707,-2.100983932864407,-3.0793451185963634,,
train_00000707_c73_00,73,pork,707,-3.162734045324289,-1.882881297051552,,
train_00000708_c1_00,1,apple,708,-2.087767587970731,-2.0284966351733607,,
train_00000708_c1_01,1,apple,708,-0.8901217483689647,-2.340901973124666,,
train_00000708_c45_00,45,ice cream,708,13.748302902568133,-11.883910500110364,,
train_00000708_c93_00,93,strawberry,708,-4.013089771624167,-0.052126685594742206,,
train_00000708_c93_01,93,strawberry,708,-3.6281977617687233,-0.8732048981795217,,
train_00000708_c93_02,93,strawberry,708,-1.7420145636476174,-2.593050881945902,,
train_00000709_c51_00,51,lemon,709,-3.6227828239898643,-1.0911670366978743,,
train_00000709_c51_01,51,lemon,709,-2.3692419437969536,-1.1977471487087619,,
train_00000709_c99_00,99,white button mushroom,709,-4.9144963922450975,1.9018891091442622,,
train_00000709_c99_01,99,white button mushroom,709,-0.5355648495747037,2.8800633343351714,,
train_00000709_c99_02,99,white button mushroom,709,5.721609718696394,4.28868812955173,,
train_00000710_c45_00,45,ice cream,710,5.223500115916991,2.2198967231062445,,
train_00000710_c52_00,52,lettuce,710,7.396585691868544,2.173616616524135,,
train_00000710_c52_01,52,lettuce,710,6.981748262264221,2.933992602509317,,
train_00000710_c68_00,68,pepper,710,5.411468950725306,0.14899723815954707,,
train_00000710_c68_01,68,pepper,710,8.307316347941939,1.8007231215602775,,
train_00000711_c1_00,1,apple,711,-2.374214436323515,-1.996839012102927,,
train_00000711_c1_01,1,apple,711,-2.3862576626063268,-1.6669299240248188,,
train_00000712_c73_00,73,pork,712,-3.42786751535583,-2.031848572065383,,
train_00000713_c73_00,73,pork,713,-4.52737766772101,0.22277873829478376,,
train_00000714_c25_00,25,corn,714,-2.250491989187895,-2.5991038340737767,,
train_00000714_c36_00,36,french beans,714,-4.483317282774466,-0.17380531885504097,,
